total_items,amoxicillin,azithromycin,cephalosporins,clarithromycin,clindamycin,co_amoxiclav,erythromycin,metronidazole,phenoxymethylpenicillin,tetracyclines,icb_name,month,population,f1_coamox_rate,f2_amox_coamox_ratio,f3_items_per_1000,f4_mom_change,f5_coamox_zscore
5980,3931,12,4,36,62,36,209,1636,43,11,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-01-01,1257200,0.602,106.2432,4.7566,5.486,0.7529
5515,3628,13,3,21,54,24,212,1498,50,12,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-02-01,1257200,0.4352,145.12,4.3867,-7.7759,0.1512
6291,4055,9,3,39,62,31,212,1801,61,18,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-03-01,1257200,0.4928,126.7188,5.004,14.0707,0.213
4684,3082,8,2,19,63,19,173,1262,42,14,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-04-01,1257200,0.4056,154.1,3.7257,-25.5444,-0.1849
5273,3422,12,3,21,58,27,183,1488,42,17,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-05-01,1257200,0.512,122.2143,4.1942,12.5747,0.3395
5221,3406,13,4,22,59,16,194,1440,48,19,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-06-01,1257200,0.3065,200.3529,4.1529,-0.9862,-0.4265
5163,3356,14,3,23,43,26,152,1470,61,15,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-07-01,1257200,0.5036,124.2963,4.1067,-1.1109,0.2642
5096,3278,11,6,22,52,20,169,1471,49,18,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-08-01,1257200,0.3925,156.0952,4.0535,-1.2977,-0.2486
4830,3113,9,2,37,39,25,152,1370,71,12,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-09-01,1257200,0.5176,119.7308,3.8419,-5.2198,0.3592
5189,3350,5,4,21,51,20,172,1482,63,21,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-10-01,1257200,0.3854,159.5238,4.1274,7.4327,-0.1914
5546,3548,10,2,26,48,24,185,1608,79,16,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-11-01,1257200,0.4327,141.92,4.4114,6.8799,-0.0255
5657,3750,18,2,24,51,20,185,1521,79,7,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2023-12-01,1257200,0.3535,178.5714,4.4997,2.0014,-0.3783
5647,3619,14,2,35,40,14,213,1623,70,17,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-01-01,1257200,0.2479,241.2667,4.4917,-0.1768,-0.7279
5437,3464,16,3,38,38,15,174,1600,61,28,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-02-01,1257200,0.2759,216.5,4.3247,-3.7188,-0.5828
5314,3435,10,1,23,54,23,162,1516,75,15,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-03-01,1257200,0.4328,143.125,4.2269,-2.2623,0.132
5481,3594,16,2,35,53,22,178,1498,62,21,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-04-01,1257200,0.4014,156.2609,4.3597,3.1426,-0.1855
5246,3392,9,1,22,45,26,165,1486,79,21,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-05-01,1257200,0.4956,125.6296,4.1728,-4.2875,0.2467
4915,3208,14,1,26,37,23,142,1379,72,13,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-06-01,1257200,0.468,133.6667,3.9095,-6.3096,0.0754
5610,3640,13,3,54,43,29,161,1566,82,19,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-07-01,1257200,0.5169,121.3333,4.4623,14.1404,0.1993
5014,3203,20,3,20,47,21,153,1445,79,23,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-08-01,1257200,0.4188,145.5909,3.9882,-10.6239,-0.1619
5331,3432,10,5,40,55,20,162,1506,85,16,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-09-01,1257200,0.3752,163.4286,4.2404,6.3223,-0.2273
5757,3712,14,1,28,61,28,172,1622,106,13,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-10-01,1257200,0.4864,128.0,4.5792,7.991,0.1553
5236,3385,13,1,27,44,17,149,1511,72,17,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-11-01,1257200,0.3247,188.0556,4.1648,-9.0499,-0.4149
5539,3624,14,3,41,27,11,162,1545,97,15,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2024-12-01,1257200,0.1986,302.0,4.4058,5.7869,-0.8073
5720,3609,21,2,26,41,13,172,1741,79,16,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-01-01,1257200,0.2273,257.7857,4.5498,3.2677,-0.7614
5068,3237,10,2,39,35,15,141,1504,68,17,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-02-01,1257200,0.296,202.3125,4.0312,-11.3986,-0.7658
5546,3564,16,2,37,41,15,160,1619,68,24,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-03-01,1257200,0.2705,222.75,4.4114,9.4317,-0.5328
5272,3448,14,4,29,35,28,155,1475,72,12,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-04-01,1257200,0.5311,118.8966,4.1934,-4.9405,0.4463
5362,3498,17,5,37,51,13,141,1505,68,27,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-05-01,1257200,0.2424,249.8571,4.265,1.7071,-0.7085
5327,3467,9,4,32,51,20,151,1481,91,21,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-06-01,1257200,0.3754,165.0952,4.2372,-0.6527,-0.2158
5695,3681,18,3,26,60,16,146,1651,74,20,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-07-01,1257200,0.2809,216.5294,4.5299,6.9082,-0.6515
4835,3119,10,0,24,63,17,134,1370,73,25,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-08-01,1257200,0.3516,173.2778,3.8458,-15.101,-0.3188
5466,3493,10,1,28,51,21,148,1606,88,20,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-09-01,1257200,0.3842,158.7727,4.3478,13.0507,-0.1448
5772,3618,8,3,27,54,26,147,1775,94,20,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-10-01,1257200,0.4505,134.0,4.5912,5.5982,0.19
5205,3284,13,2,27,65,25,150,1549,68,22,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-11-01,1257200,0.4803,126.3077,4.1402,-9.8233,0.1083
5757,3761,7,2,35,63,30,174,1564,98,23,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2025-12-01,1257200,0.5211,121.3226,4.5792,10.6052,0.1236
5772,3703,16,8,37,60,23,152,1644,116,13,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2026-01-01,1257200,0.3985,154.2917,4.5912,0.2606,-0.1928
5298,3344,16,3,33,63,15,155,1563,86,20,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,2026-02-01,1257200,0.2831,209.0,4.2141,-8.2121,-0.6076
4412,3020,2,0,43,54,18,127,1090,51,7,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-01-01,1007767,0.408,158.9474,4.378,0.0,-0.1099
4206,2880,2,4,41,62,26,124,1014,45,8,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-02-01,1007767,0.6182,106.6667,4.1736,-4.6691,0.701
4797,3288,1,6,61,60,23,128,1195,27,8,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-03-01,1007767,0.4795,137.0,4.76,14.0514,0.1267
3829,2628,2,2,56,66,11,120,906,33,5,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-04-01,1007767,0.2873,219.0,3.7995,-20.1793,-0.7771
4120,2827,0,4,64,76,11,135,957,36,10,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-05-01,1007767,0.267,235.5833,4.0882,7.5999,-0.7104
3843,2621,1,3,43,38,11,102,976,45,3,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-06-01,1007767,0.2862,218.4167,3.8134,-6.7233,-0.5119
3786,2599,4,2,47,46,20,116,928,20,4,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-07-01,1007767,0.5283,123.7619,3.7568,-1.4832,0.43
3745,2594,0,0,31,51,10,106,932,13,8,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-08-01,1007767,0.267,235.8182,3.7161,-1.0829,-0.6974
3645,2557,3,2,30,42,12,101,870,22,6,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-09-01,1007767,0.3292,196.6923,3.6169,-2.6702,-0.4403
3595,2449,4,4,35,34,12,107,910,30,10,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-10-01,1007767,0.3338,188.3846,3.5673,-1.3717,-0.4232
3754,2665,1,2,34,42,9,96,873,22,10,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-11-01,1007767,0.2397,266.5,3.7251,4.4228,-0.926
3688,2611,3,5,45,49,7,103,847,13,5,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2022-12-01,1007767,0.1898,326.375,3.6596,-1.7581,-0.9938
3426,2388,1,2,38,22,9,100,846,18,2,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-01-01,1007767,0.2627,238.8,3.3996,-7.1041,-0.658
3139,2232,2,3,36,33,10,88,706,22,7,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-02-01,1007767,0.3186,202.9091,3.1148,-8.3771,-0.3168
4088,2872,0,2,44,47,8,123,939,45,8,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-03-01,1007767,0.1957,319.1111,4.0565,30.2326,-0.9498
2978,2102,0,2,28,28,6,84,693,29,6,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-04-01,1007767,0.2015,300.2857,2.955,-27.1526,-0.9356
3356,2317,1,3,31,39,10,96,819,31,9,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-05-01,1007767,0.298,210.6364,3.3301,12.6931,-0.5798
3321,2320,0,2,43,30,19,94,778,27,8,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-06-01,1007767,0.5721,116.0,3.2954,-1.0429,0.5536
2991,2096,1,0,36,24,7,85,687,43,12,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-07-01,1007767,0.234,262.0,2.9679,-9.9368,-0.8122
3366,2339,4,1,52,46,8,80,797,28,11,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-08-01,1007767,0.2377,259.8889,3.3401,12.5376,-0.76
3060,2119,3,4,34,29,8,82,747,25,9,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-09-01,1007767,0.2614,235.4444,3.0364,-9.0909,-0.6162
3272,2330,0,0,31,37,6,103,715,36,14,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-10-01,1007767,0.1834,332.8571,3.2468,6.9281,-1.0101
3498,2462,2,1,50,34,4,107,775,43,20,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-11-01,1007767,0.1144,492.4,3.471,6.9071,-1.2284
3102,2192,6,1,47,25,6,90,679,43,13,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2023-12-01,1007767,0.1934,313.1429,3.0781,-11.3208,-1.0205
3065,2147,7,1,35,31,6,96,678,53,11,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-01-01,1007767,0.1958,306.7143,3.0414,-1.1928,-0.9728
3083,2119,3,0,31,29,9,90,741,46,15,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-02-01,1007767,0.2919,211.9,3.0592,0.5873,-0.5087
2950,2040,1,1,52,37,15,90,677,30,7,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-03-01,1007767,0.5085,127.5,2.9273,-4.314,0.4514
2876,2014,1,2,28,36,4,105,642,41,3,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-04-01,1007767,0.1391,402.8,2.8538,-2.5085,-1.0847
3370,2410,0,3,37,38,5,79,760,28,10,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-05-01,1007767,0.1484,401.6667,3.344,17.1766,-1.1587
2664,1906,1,2,33,23,7,60,597,27,8,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-06-01,1007767,0.2628,238.25,2.6435,-20.9496,-0.7167
3001,2078,2,1,33,39,7,70,723,31,17,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-07-01,1007767,0.2333,259.75,2.9779,12.6502,-0.7676
2979,2135,3,1,29,29,8,77,671,21,5,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-08-01,1007767,0.2685,237.2222,2.956,-0.7331,-0.69
2839,1991,3,4,21,26,9,63,662,48,12,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-09-01,1007767,0.317,199.1,2.8171,-4.6996,-0.4165
3102,2164,2,6,32,41,12,78,716,45,6,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-10-01,1007767,0.3868,166.4615,3.0781,9.2638,-0.2431
2897,2070,0,1,32,22,8,74,629,47,14,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-11-01,1007767,0.2761,230.0,2.8747,-6.6086,-0.6167
3168,2237,0,1,37,21,4,86,704,66,12,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2024-12-01,1007767,0.1263,447.4,3.1436,9.3545,-1.0489
3210,2276,2,2,42,27,11,71,705,59,15,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-01-01,1007767,0.3427,189.6667,3.1853,1.3258,-0.3184
2686,1886,1,1,26,23,4,66,630,37,12,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-02-01,1007767,0.1489,377.2,2.6653,-16.324,-1.2906
2984,2105,6,3,35,28,4,60,683,55,5,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-03-01,1007767,0.134,421.0,2.961,11.0946,-0.9468
2976,2018,3,1,39,27,6,77,747,51,7,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-04-01,1007767,0.2016,288.2857,2.9531,-0.2681,-0.7667
3032,2099,3,1,35,28,7,55,739,60,5,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-05-01,1007767,0.2309,262.375,3.0086,1.8817,-0.7481
2874,1955,0,4,38,23,6,62,727,53,6,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-06-01,1007767,0.2088,279.2857,2.8518,-5.2111,-0.8025
3079,2172,2,3,44,35,12,70,690,50,1,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-07-01,1007767,0.3897,167.0769,3.0553,7.1329,-0.25
2922,2090,6,1,36,31,4,71,645,34,4,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-08-01,1007767,0.1369,418.0,2.8995,-5.0991,-1.0151
2997,2054,1,3,40,29,10,65,746,39,10,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-09-01,1007767,0.3337,186.7273,2.9739,2.5667,-0.3047
3122,2183,1,4,35,31,3,66,760,36,3,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-10-01,1007767,0.0961,545.75,3.0979,4.1708,-0.9175
3023,2113,7,0,37,42,8,72,698,37,9,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-11-01,1007767,0.2646,234.7778,2.9997,-3.171,-0.6738
3100,2200,2,3,41,29,13,72,689,39,12,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2025-12-01,1007767,0.4194,157.1429,3.0761,2.5471,-0.1944
3163,2262,0,3,26,35,13,75,708,33,8,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2026-01-01,1007767,0.411,161.5714,3.1386,2.0323,-0.1451
2764,1948,3,5,24,33,11,59,640,36,5,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2026-02-01,1007767,0.398,162.3333,2.7427,-12.6146,-0.1229
6642,4380,15,5,26,26,59,146,1938,36,11,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-01-01,1720500,0.8883,73.0,3.8605,0.0,1.7447
6745,4439,14,5,30,24,41,135,2011,31,15,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-02-01,1720500,0.6079,105.6905,3.9204,1.5507,0.6604
7392,4861,30,3,25,39,49,156,2175,39,15,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-03-01,1720500,0.6629,97.22,4.2964,9.5923,0.9213
6661,4425,34,10,39,27,32,120,1928,34,12,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-04-01,1720500,0.4804,134.0909,3.8715,-9.8891,0.2124
7098,4646,32,1,22,34,40,153,2120,36,14,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-05-01,1720500,0.5635,113.3171,4.1255,6.5606,0.5995
6907,4629,25,3,23,28,36,134,1979,36,14,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-06-01,1720500,0.5212,125.1081,4.0145,-2.6909,0.5854
6213,4080,28,3,28,30,37,130,1815,39,23,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-07-01,1720500,0.5955,107.3684,3.6112,-10.0478,0.7342
5737,3803,27,5,20,21,26,104,1696,21,14,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-08-01,1720500,0.4532,140.8519,3.3345,-7.6614,0.2434
6482,4278,23,1,18,18,49,130,1916,33,16,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-09-01,1720500,0.7559,85.56,3.7675,12.9859,1.2566
6488,4318,20,7,29,44,39,131,1869,19,12,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-10-01,1720500,0.6011,107.95,3.771,0.0926,0.5836
6781,4483,30,1,20,27,33,147,1985,39,16,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-11-01,1720500,0.4867,131.8529,3.9413,4.516,0.3518
6605,4364,17,3,39,31,31,144,1924,32,20,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2022-12-01,1720500,0.4693,136.375,3.839,-2.5955,0.0663
6786,4524,18,2,26,22,36,138,1965,40,15,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-01-01,1720500,0.5305,122.2703,3.9442,2.7403,0.4556
6482,4365,12,3,23,31,36,109,1847,43,13,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-02-01,1720500,0.5554,117.973,3.7675,-4.4798,0.6336
7312,4912,22,4,40,34,29,154,2050,48,19,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-03-01,1720500,0.3966,163.7333,4.2499,12.8047,-0.1635
5777,3821,11,1,26,34,28,113,1704,25,14,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-04-01,1720500,0.4847,131.7586,3.3577,-20.9929,0.106
6404,4278,27,3,49,38,29,110,1803,55,12,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-05-01,1720500,0.4528,142.6,3.7222,10.8534,0.0852
6364,4227,15,2,44,23,31,116,1850,46,10,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-06-01,1720500,0.4871,132.0938,3.6989,-0.6246,0.2399
6566,4267,12,2,54,41,32,119,1977,46,16,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-07-01,1720500,0.4874,129.303,3.8163,3.1741,0.1995
5883,3822,12,4,36,29,29,121,1764,50,16,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-08-01,1720500,0.4929,127.4,3.4194,-10.4021,0.0832
5850,3800,19,2,53,25,34,106,1713,87,11,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-09-01,1720500,0.5812,108.5714,3.4002,-0.5609,0.6014
6513,4196,17,4,36,31,33,110,1989,83,14,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-10-01,1720500,0.5067,123.4118,3.7855,11.3333,0.3002
6481,4312,22,8,42,25,49,122,1814,72,15,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-11-01,1720500,0.7561,86.24,3.7669,-0.4913,1.1967
6420,4222,13,3,34,26,49,107,1906,53,7,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2023-12-01,1720500,0.7632,84.44,3.7315,-0.9412,1.2649
6833,4447,19,2,47,23,48,154,2026,51,16,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-01-01,1720500,0.7025,90.7551,3.9715,6.433,1.4086
6490,4235,11,3,61,27,25,125,1919,75,9,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-02-01,1720500,0.3852,162.8846,3.7722,-5.0198,-0.0763
6616,4381,16,2,65,36,32,137,1893,41,13,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-03-01,1720500,0.4837,132.7576,3.8454,1.9414,0.3467
6379,4179,14,2,60,24,23,137,1872,56,12,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-04-01,1720500,0.3606,174.125,3.7076,-3.5822,-0.3254
6402,4157,12,2,87,35,25,120,1903,52,9,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-05-01,1720500,0.3905,159.8846,3.721,0.3606,-0.1788
6281,4153,16,5,61,29,20,102,1835,50,10,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-06-01,1720500,0.3184,197.7619,3.6507,-1.89,-0.5021
6530,4307,19,5,64,40,31,99,1893,64,8,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-07-01,1720500,0.4747,134.5938,3.7954,3.9643,0.0554
5928,3920,11,4,39,31,45,107,1712,51,8,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-08-01,1720500,0.7591,85.2174,3.4455,-9.219,1.0338
6183,4023,18,4,27,32,43,111,1847,67,11,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-09-01,1720500,0.6955,91.4318,3.5937,4.3016,0.8137
6548,4394,20,3,36,40,28,112,1853,49,13,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-10-01,1720500,0.4276,151.5172,3.8059,5.9033,-0.0799
6871,4568,9,0,47,38,28,108,1979,85,9,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-11-01,1720500,0.4075,157.5172,3.9936,4.9328,-0.0711
6233,4126,16,2,28,29,25,114,1807,72,14,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2024-12-01,1720500,0.4011,158.6923,3.6228,-9.2854,-0.1304
6716,4503,18,3,48,32,24,105,1913,58,12,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-01-01,1720500,0.3574,180.12,3.9035,7.7491,-0.262
6056,4036,14,0,34,42,29,93,1745,58,5,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-02-01,1720500,0.4789,134.5333,3.5199,-9.8273,-0.1132
6524,4392,20,5,30,31,21,118,1854,44,9,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-03-01,1720500,0.3219,199.6364,3.7919,7.7279,-0.377
6352,4212,26,1,32,32,25,120,1843,44,17,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-04-01,1720500,0.3936,162.0,3.692,-2.6364,-0.0599
6620,4457,10,4,47,30,32,104,1878,50,8,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-05-01,1720500,0.4834,135.0606,3.8477,4.2191,0.1221
6972,4709,13,7,45,35,21,95,1987,53,7,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-06-01,1720500,0.3012,214.0455,4.0523,5.3172,-0.4771
6647,4425,11,3,48,36,20,107,1916,67,14,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-07-01,1720500,0.3009,210.7143,3.8634,-4.6615,-0.5777
6002,3938,14,1,40,26,24,99,1808,40,12,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-08-01,1720500,0.3999,157.52,3.4885,-9.7036,-0.1622
6551,4358,11,3,44,31,27,108,1889,63,17,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-09-01,1720500,0.4122,155.6429,3.8076,9.147,-0.0561
6762,4590,19,3,40,42,22,119,1856,60,11,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-10-01,1720500,0.3253,199.5652,3.9303,3.2209,-0.2012
6133,4145,9,3,42,29,21,93,1723,58,10,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-11-01,1720500,0.3424,188.4091,3.5647,-9.302,-0.3917
6404,4313,18,2,26,29,22,111,1821,53,9,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2025-12-01,1720500,0.3435,187.5217,3.7222,4.4187,-0.4317
6759,4550,11,0,37,38,22,91,1927,63,20,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2026-01-01,1720500,0.3255,197.8261,3.9285,5.5434,-0.4713
5925,3997,28,5,35,28,19,81,1678,47,7,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,2026-02-01,1720500,0.3207,199.85,3.4438,-12.3391,-0.449
11918,7950,0,8,29,50,15,183,3367,291,25,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2022-01-01,2005000,0.1259,496.875,5.9441,0.0,-1.1991
11791,7852,0,7,36,52,22,175,3359,274,14,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,2022-02-01,2005000,0.1866,341.3913,5.8808,-1.0656,-1.0004
