total_items,amoxicillin,azithromycin,cephalosporins,clarithromycin,clindamycin,co_amoxiclav,erythromycin,metronidazole,phenoxymethylpenicillin,tetracyclines,icb_name,month,population,f1_coamox_rate,f2_amox_coamox_ratio,f3_items_per_1000,f4_mom_change,f5_coamox_zscore,anomaly_score,anomaly_flag,is_anomaly,guideline_coamox_flag,guideline_ratio_flag,guideline_volume_flag,any_guideline_flag,shap_f1_coamox_rate,shap_f2_amox_coamox_ratio,shap_f3_items_per_1000,shap_f4_mom_change,shap_f5_coamox_zscore
3160,2227,1,0,16,11,10,83,783,27,2,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2024-04-01,1104963,0.3165,202.4545,2.8598,-9.1171,-0.4765,0.16416808749276013,1,0,0,0,0,0,0.3861128561814969,0.20215342111314888,0.33635688740293657,-0.029633314820675386,0.5220454806503935
3088,2191,3,1,21,12,11,77,746,23,3,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2024-05-01,1104963,0.3562,182.5833,2.7947,-2.2785,-0.3176,0.16849838783050336,1,0,0,0,0,0,0.3030472429876547,0.2109662205337458,0.18952517508765712,0.4606851961561457,0.4154994531938722
3289,2345,2,2,18,16,16,74,795,19,2,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2024-06-01,1104963,0.4865,137.9412,2.9766,6.5091,0.1468,0.1660294804497775,1,0,0,0,0,0,0.2922019894377526,0.3619302069406145,0.35776906102186407,0.1472302809658215,0.3276163889683944
3342,2320,3,1,17,13,13,89,866,18,2,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2024-07-01,1104963,0.389,165.7143,3.0245,1.6114,-0.2368,0.1729674849166113,1,0,0,0,0,0,0.332997534366417,0.2643441315460394,0.3965027937397393,0.4563676445950746,0.2993128235492795
3070,2147,4,2,23,15,8,65,780,24,2,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2024-08-01,1104963,0.2606,238.5556,2.7784,-8.1388,-0.7178,0.15628658613151153,1,0,0,0,0,0,0.31848366290285013,0.02600675160620341,0.2693150547456156,0.11243995129001919,0.39920345584825395
3133,2198,3,2,29,17,8,70,777,29,0,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2024-09-01,1104963,0.2553,244.2222,2.8354,2.0521,-0.617,0.1676444295855944,1,0,0,0,0,0,0.32328412618608626,0.011091214919874907,0.291170499067667,0.4725226173398114,0.44942983408799014
3256,2277,6,1,17,12,11,80,822,29,1,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2024-10-01,1104963,0.3378,189.75,2.9467,3.9259,-0.4391,0.17159909302442822,1,0,0,0,0,0,0.335992486552712,0.2553108537060141,0.3363173568694571,0.2919574151557596,0.4777477714690265
3163,2311,3,1,21,12,8,66,721,18,2,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2024-11-01,1104963,0.2529,256.7778,2.8625,-2.8563,-0.7131,0.16613408748010994,1,0,0,0,0,0,0.2865046212743875,-0.02619447664034697,0.3654743628223187,0.4617740698351452,0.4031168517329794
3202,2278,3,1,24,11,16,64,782,20,3,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2024-12-01,1104963,0.4997,134.0,2.8978,1.233,0.1992,0.17329266858708609,1,0,0,0,0,0,0.2769377194218785,0.37145300829838096,0.3285442730268948,0.4974242962163827,0.2875973315539439
3383,2399,1,0,29,15,9,77,835,18,0,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-01-01,1104963,0.266,239.9,3.0616,5.6527,-0.6129,0.15963391668147575,1,0,0,0,0,0,0.32262612454283646,-0.02149340458950101,0.36324345531872876,0.16345106500245846,0.4207584565128701
2981,2077,5,0,22,12,7,67,769,19,3,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-02-01,1104963,0.2348,259.625,2.6978,-11.8829,-0.9841,0.11820720201950635,1,0,0,0,0,0,0.20652453426520256,-0.07122854175711382,0.22940809270287765,-0.5506416710303599,-0.021642244443991068
3238,2246,4,1,23,11,17,91,813,25,7,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-03-01,1104963,0.525,124.7778,2.9304,8.6213,0.2389,0.14901985314364857,1,0,0,0,0,0,0.12700653906166492,0.35929214551113503,0.3035177869871813,-0.23161293520886536,0.3034065629983488
3120,2150,14,0,25,26,9,72,798,22,4,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-04-01,1104963,0.2885,215.0,2.8236,-3.6442,-0.4468,0.1685939531964561,1,0,0,0,0,0,0.31033476758891726,0.15522886438193167,0.2585799702188897,0.37772577555477604,0.48146454320558224
3152,2180,7,1,23,25,25,78,783,27,3,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-05-01,1104963,0.7931,83.8462,2.8526,1.0256,1.1894,0.11801544636858508,1,0,0,0,0,0,-0.5517115975465776,0.019875642131704164,0.33779356606561695,0.48526995673349665,-0.505224898739322
3224,2280,2,0,27,12,8,68,792,33,2,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-06-01,1104963,0.2481,253.3333,2.9177,2.2843,-0.6641,0.16653627796071263,1,0,0,0,0,0,0.284217710925768,-0.02223599879781196,0.3957011119366856,0.43877769062506955,0.40932500168518543
3336,2274,5,1,24,20,16,75,870,46,5,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-07-01,1104963,0.4796,133.7647,3.0191,3.4739,0.0817,0.17221246231740578,1,0,0,0,0,0,0.28942943365426754,0.3617672285401582,0.40282039896081995,0.336355723246464,0.3303280545768311
2866,1995,8,3,27,16,23,49,717,23,5,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-08-01,1104963,0.8025,83.125,2.5938,-14.0887,1.1435,0.05637148549096349,1,0,0,0,0,0,-0.5856867681990756,-0.05010446331708609,-0.03344116151304519,-1.027387546493444,-0.44818107754911835
3354,2310,11,6,16,29,15,64,865,34,4,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-09-01,1104963,0.4472,144.375,3.0354,17.0272,0.0547,0.09190005120828082,1,0,0,0,0,0,0.17130479006034605,0.33387039424125176,0.2845195861733059,-2.0644717177312866,0.21181895530747738
3311,2257,6,1,17,28,8,75,884,31,4,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-10-01,1104963,0.2416,250.7778,2.9965,-1.2821,-0.4628,0.165344237037148,1,0,0,0,0,0,0.23774917255465577,-0.0998744281077629,0.45118326583643714,0.5122490743750476,0.35973895556813906
3044,2104,9,0,16,21,14,70,779,28,3,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-11-01,1104963,0.4599,140.2667,2.7548,-8.064,0.0343,0.15595140833271093,1,0,0,0,0,0,0.22858264041418055,0.34054897993755634,0.2180843944456348,0.033006390268864524,0.2929527464000526
3194,2269,2,3,20,14,18,75,773,17,3,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2025-12-01,1104963,0.5636,119.4211,2.8906,4.9277,0.2565,0.1583528477549434,1,0,0,0,0,0,0.05678231316611449,0.32677106174290105,0.32898564663372554,0.23005786537677214,0.2587414156965493
3183,2197,6,1,20,19,15,64,836,24,1,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2026-01-01,1104963,0.4713,137.3125,2.8806,-0.3444,0.085,0.17373861914237754,1,0,0,0,0,0,0.3059683857881438,0.3588449617400666,0.3032590445086654,0.5028008399223718,0.30814900930906675
3002,2055,10,0,14,17,7,69,805,24,1,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",2026-02-01,1104963,0.2332,256.875,2.7168,-5.6865,-0.8181,0.15473022901018996,1,0,0,0,0,0,0.2557414327412933,0.004200349526691663,0.19788102266973814,0.3161835663894627,0.2945369822815094
5387,3722,0,3,8,17,21,109,1456,47,4,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-01-01,1356821,0.3898,169.1818,3.9703,0.0,-0.1801,0.1724686890508253,1,0,0,0,0,0,0.3764610268050054,0.22594932250804267,0.31898751581536566,0.47869211061025113,0.3303863924517955
5485,3786,0,2,11,27,27,120,1462,46,4,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-02-01,1356821,0.4923,135.2143,4.0425,1.8192,0.2047,0.17164981095377302,1,0,0,0,0,0,0.26772643857163875,0.3731990681843541,0.24442770461841573,0.4960846127585748,0.31781947315587816
6289,4429,1,4,17,21,25,129,1601,60,2,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-03-01,1356821,0.3975,170.3462,4.6351,14.6582,-0.2286,0.10264281685747323,1,0,0,0,0,0,0.32848396294983023,0.22238265084381983,-0.2902781511427581,-1.2762718325185898,0.29606864054906196
5196,3555,0,8,19,19,35,140,1382,37,1,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-04-01,1356821,0.6736,98.75,3.8295,-17.3796,1.2023,0.05576308750814596,1,0,0,0,0,0,-0.14286810903839212,0.14100411169094515,0.265295029285865,-1.767801775424191,-0.6582834151616261
5504,3841,1,10,12,20,32,111,1434,40,3,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-05-01,1356821,0.5814,116.3939,4.0565,5.9276,0.6786,0.13531997970607174,1,0,0,0,0,0,-0.0421887444801978,0.2768157552631001,0.20074141027702908,0.17735718201421918,-0.23607009633067205
5232,3671,2,4,10,16,20,111,1345,47,6,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-06-01,1356821,0.3823,174.8095,3.8561,-4.9419,-0.0632,0.16487682576570234,1,0,0,0,0,0,0.308694161186133,0.1553141617501914,0.38530371783489303,0.29992890980368075,0.29429918539658506
6236,4374,3,1,6,32,13,123,1637,46,1,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-07-01,1356821,0.2085,312.4286,4.596,19.1896,-1.018,0.012029623089819141,1,0,0,0,0,0,-0.004571524998330339,-0.535345019786613,-0.33227638261794035,-2.3259035216364983,-0.1944953437583701
6248,4250,1,3,18,32,19,132,1748,41,4,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-08-01,1356821,0.3041,212.5,4.6049,0.1924,-0.5099,0.15397796399707103,1,0,0,0,0,0,0.3579159122357857,0.12670454986820698,-0.4057889381291509,0.47372064154344196,0.4885642562453998
6421,4464,1,5,8,27,21,101,1755,37,2,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-09-01,1356821,0.3271,202.9091,4.7324,2.7689,-0.4487,0.148524841108309,1,0,0,0,0,0,0.37640635151794755,0.1839741905912977,-0.5717594060867822,0.3972988032946398,0.4578875746108674
6353,4414,6,9,18,18,18,91,1745,29,5,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-10-01,1356821,0.2833,232.3158,4.6823,-1.059,-0.6134,0.1425380199171714,1,0,0,0,0,0,0.35118593044025,-0.010597409436247412,-0.5772472757773686,0.4753881106440191,0.3914494123050135
6783,4753,5,4,13,33,28,124,1778,41,4,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-11-01,1356821,0.4128,163.8966,4.9992,6.7685,-0.0305,0.12315151159348059,1,0,0,0,0,0,0.2541961111739144,0.20807787028005664,-1.0304525871261525,0.18059513038919608,0.34644481634688196
6597,4591,4,6,17,20,21,128,1756,46,8,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2022-12-01,1356821,0.3183,208.6818,4.8621,-2.7421,-0.5064,0.13711114117635476,1,0,0,0,0,0,0.3344558242880756,0.1728445866147636,-0.9210448983701393,0.39264178522034376,0.460265672056192
6840,4692,1,3,11,23,41,141,1884,41,3,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-01-01,1356821,0.5994,111.7143,5.0412,3.6835,0.7421,0.09619829958538617,1,0,0,0,0,0,-0.06175384258945549,0.24180200751257025,-1.1973542879860977,0.34266786176321623,-0.2519016173755757
6277,4414,2,4,16,13,19,115,1650,40,4,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-02-01,1356821,0.3027,220.7,4.6263,-8.231,-0.3806,0.13215417880209407,1,0,0,0,0,0,0.3378615834445856,0.012064644021592841,-0.4701070824076079,0.027907339682867915,0.3590921908259738
7002,4831,3,4,15,13,32,121,1918,60,5,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-03-01,1356821,0.457,146.3939,5.1606,11.5501,0.0729,0.09153544599122065,1,0,0,0,0,0,0.18125118309453078,0.30566327671680515,-1.3528506156111195,-0.511071216374054,0.30253523941262933
5499,3820,1,6,11,22,16,106,1469,43,5,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-04-01,1356821,0.291,224.7059,4.0529,-21.4653,-0.6064,0.06700806210311644,1,0,0,0,0,0,0.24024215257111983,0.04950373595517452,0.13832477637670582,-2.60722049065903,0.3500094795569138
6492,4587,5,3,14,11,26,81,1691,66,8,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-05-01,1356821,0.4005,169.8889,4.7847,18.0578,-0.1395,0.07229944835398117,1,0,0,0,0,0,0.31801536934745694,0.18554513367441208,-0.4543827968684941,-2.03759362727091,0.31885481099686025
6140,4283,1,2,7,14,41,87,1640,59,6,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-06-01,1356821,0.6678,101.9762,4.5253,-5.4221,0.9068,0.10855027804043066,1,0,0,0,0,0,-0.231759463102213,0.18507906649961564,-0.3107992802122604,0.22240109879742892,-0.3922761106160108
6215,4384,2,1,9,11,49,110,1586,59,4,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-07-01,1356821,0.7884,87.68,4.5806,1.2215,1.4013,0.07413267967468812,1,0,0,0,0,0,-0.573855706968349,-0.049709456637829816,-0.5571985006669562,0.42130911140960275,-0.8544150757757512
6147,4293,3,2,5,12,54,116,1611,46,5,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-08-01,1356821,0.8785,78.0545,4.5304,-1.0941,1.3573,0.06882906553303475,1,0,0,0,0,0,-0.9788274458044602,-0.07860658204143305,-0.3665496198240555,0.4603268452653118,-0.8107593939347586
6086,4305,3,4,7,14,55,115,1510,67,6,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-09-01,1356821,0.9037,76.875,4.4855,-0.9924,1.8293,0.05396442918174649,1,0,0,0,0,0,-0.9376430406787936,-0.1102654933980388,-0.3487475150521282,0.43461545326351636,-1.2532685431887305
6951,4862,2,1,14,12,56,134,1767,97,6,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-10-01,1356821,0.8056,85.2982,5.123,14.2129,1.5115,0.0031500513643946126,1,0,0,0,0,0,-0.659975128734698,-0.06527484783175753,-1.152948035401992,-1.0058041301306857,-0.7462843869556901
6392,4509,3,3,9,16,41,106,1608,95,2,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-11-01,1356821,0.6414,107.3571,4.711,-8.042,0.7632,0.08513305074455318,1,0,0,0,0,0,-0.2182499061353759,0.192103709217173,-0.7731809415344099,-0.10753282730225451,-0.3683500914086442
6503,4591,0,5,10,13,33,119,1637,92,3,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2023-12-01,1356821,0.5075,135.0294,4.7928,1.7365,0.2393,0.13967132428810686,1,0,0,0,0,0,0.16977411703565554,0.31095588708813404,-0.7431486820103447,0.48692162204786205,0.3044660748367016
6552,4568,4,7,14,16,42,113,1648,133,7,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-01-01,1356821,0.641,106.2326,4.8289,0.7535,1.1196,0.09367135073119492,1,0,0,0,0,0,-0.15127702673804522,0.1364651512066453,-0.8463746603874349,0.45966877151351093,-0.6053750396753961
5943,4146,1,5,5,21,32,105,1513,110,5,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-02-01,1356821,0.5384,125.6364,4.3801,-9.2949,0.6337,0.12288468082690035,1,0,0,0,0,0,0.08407232707836745,0.3204377852462258,-0.041039916196578846,-0.28481710865174853,-0.1288221250762834
5765,4078,1,1,6,11,19,98,1456,86,9,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-03-01,1356821,0.3296,203.9,4.2489,-2.9951,-0.3035,0.1579899465722454,1,0,0,0,0,0,0.3397728921304027,0.03519194580926354,0.05757390356835465,0.4025101631720782,0.35293256397892403
6216,4468,2,5,8,15,19,120,1482,87,10,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-04-01,1356821,0.3057,223.4,4.5813,7.8231,-0.5136,0.13964756862807814,1,0,0,0,0,0,0.3515061704071758,0.005231326208336977,-0.2881750480627362,-0.018757293598189978,0.4783280503684157
5942,4219,1,2,10,18,17,106,1489,75,5,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-05-01,1356821,0.2861,234.3889,4.3794,-4.408,-0.6013,0.15203813629697033,1,0,0,0,0,0,0.33221833501004866,-0.07798510545623996,-0.05553891887531517,0.32776446223115646,0.44416715078490576
5787,4141,1,2,14,11,20,90,1423,80,5,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-06-01,1356821,0.3456,197.1905,4.2651,-2.6085,-0.3971,0.1646243345161872,1,0,0,0,0,0,0.30888120498180305,0.13870153379560385,0.1092078144168363,0.4357763289276856,0.4415253445574252
6152,4331,0,7,8,26,24,74,1595,76,11,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-07-01,1356821,0.3901,173.24,4.5341,6.3072,-0.233,0.15196204618962061,1,0,0,0,0,0,0.3595883108117747,0.22050887214385137,-0.12878058326351274,0.19930980684734728,0.31724135452837665
5590,3924,0,1,7,14,32,96,1425,83,8,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-08-01,1356821,0.5725,118.9091,4.1199,-9.1352,0.3781,0.13708297731671143,1,0,0,0,0,0,-0.03634294256538314,0.35031071325040114,0.1355208162673251,-0.16463211767901287,0.15332159741943685
5857,4169,0,1,5,10,33,78,1489,69,3,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-09-01,1356821,0.5634,122.6176,4.3167,4.7764,0.3844,0.1491320957879761,1,0,0,0,0,0,-0.005623814747024466,0.3534035700082473,0.05774284493701811,0.26853159153325745,0.19159557993940457
5970,4193,0,4,3,23,31,84,1528,100,4,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-10-01,1356821,0.5193,131.0312,4.4,1.9293,0.2869,0.15990280593584905,1,0,0,0,0,0,0.17129439438479874,0.3504028630982391,0.012551965376060249,0.49556155916396843,0.228711087245732
5737,4047,0,8,8,24,30,79,1437,101,3,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-11-01,1356821,0.5229,130.5484,4.2283,-3.9028,0.4082,0.15204022132213907,1,0,0,0,0,0,0.13670856255667052,0.33198398178281324,0.1486722210115314,0.3067696017044469,0.04656714320387078
5914,4096,1,6,13,25,32,108,1516,110,7,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2024-12-01,1356821,0.5411,124.1212,4.3587,3.0852,0.3375,0.1556611304818984,1,0,0,0,0,0,0.10187956243818666,0.3407092802612075,0.0482227177982334,0.3755884051043492,0.2361538614993308
5878,4141,3,4,11,18,37,90,1478,93,3,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-01-01,1356821,0.6295,108.9737,4.3322,-0.6087,0.7825,0.13198926727204202,1,0,0,0,0,0,-0.11413999358494419,0.2630421745743634,-0.015305889079889947,0.4711969213350615,-0.34367380425009675
5417,3851,2,0,7,14,25,93,1354,63,8,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-02-01,1356821,0.4615,148.1154,3.9924,-7.8428,-0.1752,0.15352000785880693,1,0,0,0,0,0,0.1451610186351293,0.26874070652535825,0.2666690007222049,-0.024961727562552972,0.36883562720057755
5477,3835,1,3,8,6,15,100,1424,79,6,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-03-01,1356821,0.2739,239.6875,4.0366,1.1076,-0.5225,0.16333521552599695,1,0,0,0,0,0,0.31777209611444857,-0.08146819300985468,0.2341125265937131,0.4893281979552243,0.4262042740447944
5273,3733,2,2,8,25,35,92,1339,36,1,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-04-01,1356821,0.6638,103.6944,3.8863,-3.7247,0.9348,0.13603407551357533,1,0,0,0,0,0,-0.17867712718914824,0.22982719902830095,0.3555834458143321,0.35454575435743,-0.3597351233924673
5500,3856,1,2,9,29,43,100,1404,52,4,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-05-01,1356821,0.7818,87.6364,4.0536,4.3049,1.1505,0.10696839504595262,1,0,0,0,0,0,-0.5762733144697929,0.0772735048933364,0.15590157769716476,0.27285157630254714,-0.5088365495854452
5847,4112,1,3,15,18,28,114,1501,53,2,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-06-01,1356821,0.4789,141.7931,4.3093,6.3091,0.1486,0.1579303133187549,1,0,0,0,0,0,0.2401552843444323,0.31201332098639656,0.10259763114226092,0.21608434421117467,0.31493719827621536
5702,3953,0,4,14,24,34,85,1452,134,2,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-07-01,1356821,0.5963,112.9429,4.2025,-2.4799,0.5124,0.1490488972764903,1,0,0,0,0,0,-0.02342282781992665,0.3084810606890222,0.14155060353123697,0.42562482855415107,0.01042164226317198
5519,3943,3,3,13,15,32,88,1371,43,8,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-08-01,1356821,0.5798,119.4848,4.0676,-3.2094,0.4212,0.15315302491726412,1,0,0,0,0,0,-0.015530598145534967,0.34456599783729003,0.22749905151785368,0.4217024674834917,0.03286133034608072
6287,4484,2,5,6,20,36,88,1577,60,9,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-09-01,1356821,0.5726,121.1892,4.6336,13.9156,0.4519,0.08462175803969302,1,0,0,0,0,0,-0.08963670330863319,0.2434685649725992,-0.35069559705397296,-1.1039888275648237,0.009728598004550549
6511,4609,1,6,9,19,32,106,1651,76,2,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-10-01,1356821,0.4915,139.6667,4.7987,3.5629,0.3181,0.1304870562771911,1,0,0,0,0,0,0.198259047403001,0.24956399091581508,-0.7254426492504724,0.31502933582572357,0.17189490195648952
5649,4076,0,3,18,20,28,72,1353,72,7,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-11-01,1356821,0.4957,140.5517,4.1634,-13.2391,0.1641,0.1175933577949691,1,0,0,0,0,0,0.18919657778674048,0.3057755222102412,0.07883358637437547,-1.1157085304783025,0.31378925164844007
6362,4552,1,6,13,24,38,80,1598,50,0,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2025-12-01,1356821,0.5973,116.7179,4.6889,12.6217,0.3619,0.08745507340936948,1,0,0,0,0,0,-0.14730003452111937,0.20073562956004148,-0.45776864208133644,-0.9262213425071618,0.1278333286901715
5992,4243,2,5,19,29,20,87,1484,102,1,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2026-01-01,1356821,0.3338,202.0476,4.4162,-5.8158,-0.4396,0.15739955742553646,1,0,0,0,0,0,0.3519792030590535,0.12588052997807098,-0.047453171794277944,0.21713738086707474,0.5187335967641309
5785,4039,2,1,9,10,25,82,1505,102,10,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2026-02-01,1356821,0.4322,155.3462,4.2636,-3.4546,0.0214,0.16211700055155942,1,0,0,0,0,0,0.27613256697714195,0.23440023734431148,0.14449106131911466,0.3828036045409177,0.302769748097471
7427,4891,0,9,14,13,28,139,2231,87,15,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2022-01-01,1246157,0.377,168.6552,5.9599,0.0,-0.2296,0.0744268783700906,1,0,0,0,1,1,0.2834218770839696,0.24383791270895114,-2.8627090666165333,0.41274200430225877,0.3177946382932494
7026,4639,0,6,21,12,24,125,2120,67,12,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2022-02-01,1246157,0.3416,185.56,5.6381,-5.3992,-0.3894,0.07631883174187082,1,0,0,0,1,1,0.2967154451652708,0.2585031388422683,-2.662733111595238,0.19158993088666662,0.3687432837397251
7953,5260,0,7,18,19,37,143,2358,91,20,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2022-03-01,1246157,0.4652,138.4211,6.382,13.1939,0.0647,0.030823257741526278,1,0,0,0,1,1,0.1924655606281878,0.28903180711644527,-2.7427039399581448,-0.8999223142410862,0.2845908348935489
6378,4237,2,6,12,14,22,119,1844,103,19,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2022-04-01,1246157,0.3449,184.2174,5.1181,-19.8038,-0.4819,0.03466725635197454,1,0,0,0,0,0,0.20870142724967045,0.1797982896672549,-1.2834502413418591,-2.184962917831163,0.3111841844612969
7157,4707,0,8,15,18,40,132,2150,72,15,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2022-05-01,1246157,0.5589,114.8049,5.7433,12.2139,0.5792,0.030094379053834275,1,0,0,0,1,1,0.08226729866409652,0.22389951299170255,-2.4062233912831013,-0.7581506744488676,-0.038684536235802404
7009,4627,0,6,18,11,34,144,2029,120,20,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2022-06-01,1246157,0.4851,132.2,5.6245,-2.0679,0.4168,0.07743615249187363,1,0,0,0,1,1,0.2524166737625335,0.29006155945996465,-2.429068411164765,0.3670477479862163,0.006561404766945993
